sport,market,game/event,player,site,odds
NBA,Advanced,Utah Jazz vs. Brooklyn Nets,Utah Jazz,Best Line: FanDuel,"('-4.5', '-110')"
NBA,Advanced,Utah Jazz vs. Brooklyn Nets,Utah Jazz,True Line,"('-4.5', '-101')"
NBA,Advanced,Utah Jazz vs. Brooklyn Nets,Utah Jazz,DraftKings,"('-4.5', '-112')"
NBA,Advanced,Utah Jazz vs. Brooklyn Nets,Utah Jazz,FanDuel,"('-4.5', '-110')"
NBA,Advanced,Utah Jazz vs. Brooklyn Nets,Utah Jazz,PointsBet,"('-4.5', '-110')"
NBA,Advanced,Utah Jazz vs. Brooklyn Nets,Utah Jazz,BetRivers,"('-4.5', '-112')"
NBA,Advanced,Utah Jazz vs. Brooklyn Nets,Utah Jazz,BetMGM,"('-4.5', '-110')"
NBA,Advanced,Utah Jazz vs. Brooklyn Nets,Utah Jazz,Bet365,"('-4.5', '-110')"
NBA,Advanced,Utah Jazz vs. Brooklyn Nets,Utah Jazz,Sugarhouse,"('-4.5', '-112')"
NBA,Advanced,Utah Jazz vs. Brooklyn Nets,Utah Jazz,888sports,"('-4.5', '-112')"
NBA,Advanced,Utah Jazz vs. Brooklyn Nets,Brooklyn Nets,Best Line,"('225.5', 'o-108')"
NBA,Advanced,Utah Jazz vs. Brooklyn Nets,Brooklyn Nets,True Line,"('225.5', 'o-101')"
NBA,Advanced,Utah Jazz vs. Brooklyn Nets,Brooklyn Nets,DraftKings,"('225', 'o-113')"
NBA,Advanced,Utah Jazz vs. Brooklyn Nets,Brooklyn Nets,FanDuel,"('225.5', 'u-110')"
NBA,Advanced,Utah Jazz vs. Brooklyn Nets,Brooklyn Nets,PointsBet,"('225.5', 'o-115')"
NBA,Advanced,Utah Jazz vs. Brooklyn Nets,Brooklyn Nets,BetRivers,"('225.5', 'u-113')"
NBA,Advanced,Utah Jazz vs. Brooklyn Nets,Brooklyn Nets,BetMGM,"('225.5', 'u-110')"
NBA,Advanced,Utah Jazz vs. Brooklyn Nets,Brooklyn Nets,Bet365,"('225.5', 'u-110')"
NBA,Advanced,Utah Jazz vs. Brooklyn Nets,Brooklyn Nets,Sugarhouse,"('225.5', 'u-113')"
NBA,Advanced,Utah Jazz vs. Brooklyn Nets,Brooklyn Nets,888sports,"('225.5', 'u-113')"
NBA,Advanced,Los Angeles Lakers vs. Memphis Grizzlies,Los Angeles Lakers,Best Line: MGM,"('-8.5', '-120')"
NBA,Advanced,Los Angeles Lakers vs. Memphis Grizzlies,Los Angeles Lakers,True Line,"('-9', '-101')"
NBA,Advanced,Los Angeles Lakers vs. Memphis Grizzlies,Los Angeles Lakers,DraftKings,"('-9', '-110')"
NBA,Advanced,Los Angeles Lakers vs. Memphis Grizzlies,Los Angeles Lakers,FanDuel,"('-9', '-110')"
NBA,Advanced,Los Angeles Lakers vs. Memphis Grizzlies,Los Angeles Lakers,PointsBet,"('-9', '-110')"
NBA,Advanced,Los Angeles Lakers vs. Memphis Grizzlies,Los Angeles Lakers,BetRivers,"('-9', '-110')"
NBA,Advanced,Los Angeles Lakers vs. Memphis Grizzlies,Los Angeles Lakers,BetMGM,"('-8.5', '-120')"
NBA,Advanced,Los Angeles Lakers vs. Memphis Grizzlies,Los Angeles Lakers,Bet365,"('-9', '-110')"
NBA,Advanced,Los Angeles Lakers vs. Memphis Grizzlies,Los Angeles Lakers,Sugarhouse,"('-9', '-110')"
NBA,Advanced,Los Angeles Lakers vs. Memphis Grizzlies,Los Angeles Lakers,888sports,"('-9', '-110')"
NBA,Advanced,Los Angeles Lakers vs. Memphis Grizzlies,Memphis Grizzlies,Best Line,"('218', 'o-110')"
NBA,Advanced,Los Angeles Lakers vs. Memphis Grizzlies,Memphis Grizzlies,True Line,"('218', 'u-100')"
NBA,Advanced,Los Angeles Lakers vs. Memphis Grizzlies,Memphis Grizzlies,DraftKings,"('218', 'o-113')"
NBA,Advanced,Los Angeles Lakers vs. Memphis Grizzlies,Memphis Grizzlies,FanDuel,"('218', 'u-110')"
NBA,Advanced,Los Angeles Lakers vs. Memphis Grizzlies,Memphis Grizzlies,PointsBet,"('218', 'o-115')"
NBA,Advanced,Los Angeles Lakers vs. Memphis Grizzlies,Memphis Grizzlies,BetRivers,"('218', 'o-113')"
NBA,Advanced,Los Angeles Lakers vs. Memphis Grizzlies,Memphis Grizzlies,BetMGM,"('217.5', 'o-115')"
NBA,Advanced,Los Angeles Lakers vs. Memphis Grizzlies,Memphis Grizzlies,Bet365,"('218', 'u-110')"
NBA,Advanced,Los Angeles Lakers vs. Memphis Grizzlies,Memphis Grizzlies,Sugarhouse,"('218', 'o-113')"
NBA,Advanced,Los Angeles Lakers vs. Memphis Grizzlies,Memphis Grizzlies,888sports,"('218', 'o-113')"
NBA,Advanced,Minnesota Timberwolves vs. Denver Nuggets,Minnesota Timberwolves,Best Line,"('225.5', 'o-110')"
NBA,Advanced,Minnesota Timberwolves vs. Denver Nuggets,Minnesota Timberwolves,True Line,"('226.5', 'u-101')"
NBA,Advanced,Minnesota Timberwolves vs. Denver Nuggets,Minnesota Timberwolves,DraftKings,"('226', 'u-113')"
NBA,Advanced,Minnesota Timberwolves vs. Denver Nuggets,Minnesota Timberwolves,FanDuel,"('226.5', 'o-120')"
NBA,Advanced,Minnesota Timberwolves vs. Denver Nuggets,Minnesota Timberwolves,PointsBet,"('226', 'o-120')"
NBA,Advanced,Minnesota Timberwolves vs. Denver Nuggets,Minnesota Timberwolves,BetRivers,"('226', 'u-113')"
NBA,Advanced,Minnesota Timberwolves vs. Denver Nuggets,Minnesota Timberwolves,BetMGM,"('225.5', 'u-110')"
NBA,Advanced,Minnesota Timberwolves vs. Denver Nuggets,Minnesota Timberwolves,Bet365,"('226.5', 'u-110')"
NBA,Advanced,Minnesota Timberwolves vs. Denver Nuggets,Minnesota Timberwolves,Sugarhouse,"('226', 'u-113')"
NBA,Advanced,Minnesota Timberwolves vs. Denver Nuggets,Minnesota Timberwolves,888sports,"('226', 'u-113')"
NBA,Advanced,Minnesota Timberwolves vs. Denver Nuggets,Denver Nuggets,Best Line: DraftKings,"('-10.5', '-110')"
NBA,Advanced,Minnesota Timberwolves vs. Denver Nuggets,Denver Nuggets,True Line,"('-10.5', '-103')"
NBA,Advanced,Minnesota Timberwolves vs. Denver Nuggets,Denver Nuggets,DraftKings,"('-10.5', '-110')"
NBA,Advanced,Minnesota Timberwolves vs. Denver Nuggets,Denver Nuggets,FanDuel,"('-10.5', '-110')"
NBA,Advanced,Minnesota Timberwolves vs. Denver Nuggets,Denver Nuggets,PointsBet,"('-10.5', '-110')"
NBA,Advanced,Minnesota Timberwolves vs. Denver Nuggets,Denver Nuggets,BetRivers,"('-10.5', '-110')"
NBA,Advanced,Minnesota Timberwolves vs. Denver Nuggets,Denver Nuggets,BetMGM,"('-10.5', '-110')"
NBA,Advanced,Minnesota Timberwolves vs. Denver Nuggets,Denver Nuggets,Bet365,"('-10.5', '-110')"
NBA,Advanced,Minnesota Timberwolves vs. Denver Nuggets,Denver Nuggets,Sugarhouse,"('-10.5', '-110')"
NBA,Advanced,Minnesota Timberwolves vs. Denver Nuggets,Denver Nuggets,888sports,"('-10.5', '-110')"
NBA,Advanced,San Antonio Spurs vs. Los Angeles Clippers,San Antonio Spurs,Best Line,"('228', 'o-110')"
NBA,Advanced,San Antonio Spurs vs. Los Angeles Clippers,San Antonio Spurs,True Line,"('228', 'u-103')"
NBA,Advanced,San Antonio Spurs vs. Los Angeles Clippers,San Antonio Spurs,DraftKings,"('228', 'o-113')"
NBA,Advanced,San Antonio Spurs vs. Los Angeles Clippers,San Antonio Spurs,FanDuel,"('228', 'u-110')"
NBA,Advanced,San Antonio Spurs vs. Los Angeles Clippers,San Antonio Spurs,PointsBet,"('228', 'o-115')"
NBA,Advanced,San Antonio Spurs vs. Los Angeles Clippers,San Antonio Spurs,BetRivers,"('228.5', 'u-113')"
NBA,Advanced,San Antonio Spurs vs. Los Angeles Clippers,San Antonio Spurs,BetMGM,"('227.5', 'o-115')"
NBA,Advanced,San Antonio Spurs vs. Los Angeles Clippers,San Antonio Spurs,Bet365,"('228', 'u-110')"
NBA,Advanced,San Antonio Spurs vs. Los Angeles Clippers,San Antonio Spurs,Sugarhouse,"('228.5', 'u-113')"
NBA,Advanced,San Antonio Spurs vs. Los Angeles Clippers,San Antonio Spurs,888sports,"('228.5', 'u-113')"
NBA,Advanced,San Antonio Spurs vs. Los Angeles Clippers,Los Angeles Clippers,Best Line: DraftKings,"('-9.5', '-110')"
NBA,Advanced,San Antonio Spurs vs. Los Angeles Clippers,Los Angeles Clippers,True Line,"('-9.5', '+102')"
NBA,Advanced,San Antonio Spurs vs. Los Angeles Clippers,Los Angeles Clippers,DraftKings,"('-9.5', '-110')"
NBA,Advanced,San Antonio Spurs vs. Los Angeles Clippers,Los Angeles Clippers,FanDuel,"('-9.5', '-110')"
NBA,Advanced,San Antonio Spurs vs. Los Angeles Clippers,Los Angeles Clippers,PointsBet,"('-9.5', '-110')"
NBA,Advanced,San Antonio Spurs vs. Los Angeles Clippers,Los Angeles Clippers,BetRivers,"('-9.5', '-110')"
NBA,Advanced,San Antonio Spurs vs. Los Angeles Clippers,Los Angeles Clippers,BetMGM,"('-9.5', '-110')"
NBA,Advanced,San Antonio Spurs vs. Los Angeles Clippers,Los Angeles Clippers,Bet365,"('-9.5', '-110')"
NBA,Advanced,San Antonio Spurs vs. Los Angeles Clippers,Los Angeles Clippers,Sugarhouse,"('-9.5', '-110')"
NBA,Advanced,San Antonio Spurs vs. Los Angeles Clippers,Los Angeles Clippers,888sports,"('-9.5', '-110')"
NBA,Advanced,Chicago Bulls vs. Portland Trail Blazers,Chicago Bulls,Best Line,"('232', 'u-105')"
NBA,Advanced,Chicago Bulls vs. Portland Trail Blazers,Chicago Bulls,True Line,"('232.5', 'u-106')"
NBA,Advanced,Chicago Bulls vs. Portland Trail Blazers,Chicago Bulls,DraftKings,"('232.5', 'o-113')"
NBA,Advanced,Chicago Bulls vs. Portland Trail Blazers,Chicago Bulls,FanDuel,"('232.5', 'u-115')"
NBA,Advanced,Chicago Bulls vs. Portland Trail Blazers,Chicago Bulls,PointsBet,"('232', 'o-115')"
NBA,Advanced,Chicago Bulls vs. Portland Trail Blazers,Chicago Bulls,BetRivers,"('233', 'u-113')"
NBA,Advanced,Chicago Bulls vs. Portland Trail Blazers,Chicago Bulls,BetMGM,"('232.5', 'u-110')"
NBA,Advanced,Chicago Bulls vs. Portland Trail Blazers,Chicago Bulls,Bet365,"('232', 'u-110')"
NBA,Advanced,Chicago Bulls vs. Portland Trail Blazers,Chicago Bulls,Sugarhouse,"('233', 'u-113')"
NBA,Advanced,Chicago Bulls vs. Portland Trail Blazers,Chicago Bulls,888sports,"('233', 'u-113')"
NBA,Advanced,Chicago Bulls vs. Portland Trail Blazers,Portland Trail Blazers,Best Line: DraftKings,"('-9.5', '-110')"
NBA,Advanced,Chicago Bulls vs. Portland Trail Blazers,Portland Trail Blazers,True Line,"('-9.5', '-103')"
NBA,Advanced,Chicago Bulls vs. Portland Trail Blazers,Portland Trail Blazers,DraftKings,"('-9.5', '-110')"
NBA,Advanced,Chicago Bulls vs. Portland Trail Blazers,Portland Trail Blazers,FanDuel,"('-9.5', '-114')"
NBA,Advanced,Chicago Bulls vs. Portland Trail Blazers,Portland Trail Blazers,PointsBet,"('-9.5', '-110')"
NBA,Advanced,Chicago Bulls vs. Portland Trail Blazers,Portland Trail Blazers,BetRivers,"('-9.5', '-110')"
NBA,Advanced,Chicago Bulls vs. Portland Trail Blazers,Portland Trail Blazers,BetMGM,"('-9.5', '-110')"
NBA,Advanced,Chicago Bulls vs. Portland Trail Blazers,Portland Trail Blazers,Bet365,"('-9.5', '-110')"
NBA,Advanced,Chicago Bulls vs. Portland Trail Blazers,Portland Trail Blazers,Sugarhouse,"('-9.5', '-110')"
NBA,Advanced,Chicago Bulls vs. Portland Trail Blazers,Portland Trail Blazers,888sports,"('-9.5', '-110')"
NBA,Advanced,Houston Rockets vs. Indiana Pacers,Houston Rockets,Best Line,No Lines
NBA,Advanced,Houston Rockets vs. Indiana Pacers,Houston Rockets,Best Line,"('227', 'u-102')"
NBA,Advanced,Houston Rockets vs. Indiana Pacers,Houston Rockets,True Line,No Lines
NBA,Advanced,Houston Rockets vs. Indiana Pacers,Houston Rockets,True Line,No Lines
NBA,Advanced,Houston Rockets vs. Indiana Pacers,Houston Rockets,True Line,No Lines
NBA,Advanced,Houston Rockets vs. Indiana Pacers,Houston Rockets,True Line,No Lines
NBA,Advanced,Houston Rockets vs. Indiana Pacers,Houston Rockets,True Line,No Lines
NBA,Advanced,Houston Rockets vs. Indiana Pacers,Houston Rockets,True Line,No Lines
NBA,Advanced,Houston Rockets vs. Indiana Pacers,Houston Rockets,True Line,No Lines
NBA,Advanced,Houston Rockets vs. Indiana Pacers,Houston Rockets,True Line,No Lines
NBA,Advanced,Houston Rockets vs. Indiana Pacers,Indiana Pacers,Best Line,No Lines
NBA,Advanced,Houston Rockets vs. Indiana Pacers,Indiana Pacers,Best Line,"('-2.5', '-101')"
NBA,Advanced,Houston Rockets vs. Indiana Pacers,Indiana Pacers,True Line,No Lines
NBA,Advanced,Houston Rockets vs. Indiana Pacers,Indiana Pacers,True Line,No Lines
NBA,Advanced,Houston Rockets vs. Indiana Pacers,Indiana Pacers,True Line,No Lines
NBA,Advanced,Houston Rockets vs. Indiana Pacers,Indiana Pacers,True Line,No Lines
NBA,Advanced,Houston Rockets vs. Indiana Pacers,Indiana Pacers,True Line,No Lines
NBA,Advanced,Houston Rockets vs. Indiana Pacers,Indiana Pacers,True Line,No Lines
NBA,Advanced,Houston Rockets vs. Indiana Pacers,Indiana Pacers,True Line,No Lines
NBA,Advanced,Houston Rockets vs. Indiana Pacers,Indiana Pacers,True Line,No Lines
NBA,Advanced,Washington Wizards vs. Philadelphia 76ers,Washington Wizards,Best Line,No Lines
NBA,Advanced,Washington Wizards vs. Philadelphia 76ers,Washington Wizards,Best Line,"('231', 'u-100')"
NBA,Advanced,Washington Wizards vs. Philadelphia 76ers,Washington Wizards,True Line,No Lines
NBA,Advanced,Washington Wizards vs. Philadelphia 76ers,Washington Wizards,True Line,No Lines
NBA,Advanced,Washington Wizards vs. Philadelphia 76ers,Washington Wizards,True Line,No Lines
NBA,Advanced,Washington Wizards vs. Philadelphia 76ers,Washington Wizards,True Line,No Lines
NBA,Advanced,Washington Wizards vs. Philadelphia 76ers,Washington Wizards,True Line,No Lines
NBA,Advanced,Washington Wizards vs. Philadelphia 76ers,Washington Wizards,True Line,No Lines
NBA,Advanced,Washington Wizards vs. Philadelphia 76ers,Washington Wizards,True Line,No Lines
NBA,Advanced,Washington Wizards vs. Philadelphia 76ers,Washington Wizards,True Line,No Lines
NBA,Advanced,Washington Wizards vs. Philadelphia 76ers,Philadelphia 76ers,Best Line,No Lines
NBA,Advanced,Washington Wizards vs. Philadelphia 76ers,Philadelphia 76ers,Best Line,"('-7', '-100')"
NBA,Advanced,Washington Wizards vs. Philadelphia 76ers,Philadelphia 76ers,True Line,No Lines
NBA,Advanced,Washington Wizards vs. Philadelphia 76ers,Philadelphia 76ers,True Line,No Lines
NBA,Advanced,Washington Wizards vs. Philadelphia 76ers,Philadelphia 76ers,True Line,No Lines
NBA,Advanced,Washington Wizards vs. Philadelphia 76ers,Philadelphia 76ers,True Line,No Lines
NBA,Advanced,Washington Wizards vs. Philadelphia 76ers,Philadelphia 76ers,True Line,No Lines
NBA,Advanced,Washington Wizards vs. Philadelphia 76ers,Philadelphia 76ers,True Line,No Lines
NBA,Advanced,Washington Wizards vs. Philadelphia 76ers,Philadelphia 76ers,True Line,No Lines
NBA,Advanced,Washington Wizards vs. Philadelphia 76ers,Philadelphia 76ers,True Line,No Lines
NBA,Advanced,Charlotte Hornets vs. Atlanta Hawks,Charlotte Hornets,Best Line,No Lines
NBA,Advanced,Charlotte Hornets vs. Atlanta Hawks,Charlotte Hornets,Best Line,"('231', 'u-100')"
NBA,Advanced,Charlotte Hornets vs. Atlanta Hawks,Charlotte Hornets,True Line,No Lines
NBA,Advanced,Charlotte Hornets vs. Atlanta Hawks,Charlotte Hornets,True Line,No Lines
NBA,Advanced,Charlotte Hornets vs. Atlanta Hawks,Charlotte Hornets,True Line,No Lines
NBA,Advanced,Charlotte Hornets vs. Atlanta Hawks,Charlotte Hornets,True Line,No Lines
NBA,Advanced,Charlotte Hornets vs. Atlanta Hawks,Charlotte Hornets,True Line,No Lines
NBA,Advanced,Charlotte Hornets vs. Atlanta Hawks,Charlotte Hornets,True Line,No Lines
NBA,Advanced,Charlotte Hornets vs. Atlanta Hawks,Charlotte Hornets,True Line,No Lines
NBA,Advanced,Charlotte Hornets vs. Atlanta Hawks,Charlotte Hornets,True Line,No Lines
NBA,Advanced,Charlotte Hornets vs. Atlanta Hawks,Atlanta Hawks,Best Line,No Lines
NBA,Advanced,Charlotte Hornets vs. Atlanta Hawks,Atlanta Hawks,Best Line,"('-6', '-102')"
NBA,Advanced,Charlotte Hornets vs. Atlanta Hawks,Atlanta Hawks,True Line,No Lines
NBA,Advanced,Charlotte Hornets vs. Atlanta Hawks,Atlanta Hawks,True Line,No Lines
NBA,Advanced,Charlotte Hornets vs. Atlanta Hawks,Atlanta Hawks,True Line,No Lines
NBA,Advanced,Charlotte Hornets vs. Atlanta Hawks,Atlanta Hawks,True Line,No Lines
NBA,Advanced,Charlotte Hornets vs. Atlanta Hawks,Atlanta Hawks,True Line,No Lines
NBA,Advanced,Charlotte Hornets vs. Atlanta Hawks,Atlanta Hawks,True Line,No Lines
NBA,Advanced,Charlotte Hornets vs. Atlanta Hawks,Atlanta Hawks,True Line,No Lines
NBA,Advanced,Charlotte Hornets vs. Atlanta Hawks,Atlanta Hawks,True Line,No Lines
NBA,Advanced,Utah Jazz vs. New York Knicks,Utah Jazz,Best Line,No Lines
NBA,Advanced,Utah Jazz vs. New York Knicks,Utah Jazz,Best Line,"('-6', '-100')"
NBA,Advanced,Utah Jazz vs. New York Knicks,Utah Jazz,True Line,No Lines
NBA,Advanced,Utah Jazz vs. New York Knicks,Utah Jazz,True Line,No Lines
NBA,Advanced,Utah Jazz vs. New York Knicks,Utah Jazz,True Line,No Lines
NBA,Advanced,Utah Jazz vs. New York Knicks,Utah Jazz,True Line,No Lines
NBA,Advanced,Utah Jazz vs. New York Knicks,Utah Jazz,True Line,No Lines
NBA,Advanced,Utah Jazz vs. New York Knicks,Utah Jazz,True Line,No Lines
NBA,Advanced,Utah Jazz vs. New York Knicks,Utah Jazz,True Line,No Lines
NBA,Advanced,Utah Jazz vs. New York Knicks,Utah Jazz,True Line,No Lines
NBA,Advanced,Utah Jazz vs. New York Knicks,New York Knicks,Best Line,No Lines
NBA,Advanced,Utah Jazz vs. New York Knicks,New York Knicks,Best Line,"('215', 'u-101')"
NBA,Advanced,Utah Jazz vs. New York Knicks,New York Knicks,True Line,No Lines
NBA,Advanced,Utah Jazz vs. New York Knicks,New York Knicks,True Line,No Lines
NBA,Advanced,Utah Jazz vs. New York Knicks,New York Knicks,True Line,No Lines
NBA,Advanced,Utah Jazz vs. New York Knicks,New York Knicks,True Line,No Lines
NBA,Advanced,Utah Jazz vs. New York Knicks,New York Knicks,True Line,No Lines
NBA,Advanced,Utah Jazz vs. New York Knicks,New York Knicks,True Line,No Lines
NBA,Advanced,Utah Jazz vs. New York Knicks,New York Knicks,True Line,No Lines
NBA,Advanced,Utah Jazz vs. New York Knicks,New York Knicks,True Line,No Lines
NBA,Advanced,Boston Celtics vs. Miami Heat,Boston Celtics,Best Line,No Lines
NBA,Advanced,Boston Celtics vs. Miami Heat,Boston Celtics,Best Line,"('218', 'u-100')"
NBA,Advanced,Boston Celtics vs. Miami Heat,Boston Celtics,True Line,No Lines
NBA,Advanced,Boston Celtics vs. Miami Heat,Boston Celtics,True Line,No Lines
NBA,Advanced,Boston Celtics vs. Miami Heat,Boston Celtics,True Line,No Lines
